school,department,dept,year (fall),Arts,Business,Capstone,Community Health,Education,Finance,Gender/Race/Identity,History,Information Technology,International Issues,Languages,Management,Media,Politics and Policy,Psychology,Quantitative Analysis,Repeatable Topics,Research,Social Issues,Washington
Kogod School of Business,Department of Marketing,MKTG,2022,0.00267719414409549,0.410133682081253,0.0593765878910693,0.0321795853448234,0.0334362284391471,0.0196519824345018,0.0186638707256426,0.00267719414410041,0.00983621046529194,0.00685635791919888,0.00267719414409274,0.0169493307894152,0.181654833177197,0.00514531245526672,0.0324705245734124,0.026894159588088,0.0175681910013149,0.0308245789952478,0.0296679995241067,0.0606589821627343
Kogod School of Business,Department of Marketing,MKTG,2023,0.00220779360909028,0.400326503484321,0.0845900867130454,0.0317101848098132,0.0261207389972078,0.0191875417724307,0.0181944701906374,0.00220779360909524,0.00936680993028672,0.00638695738419379,0.00220779360908681,0.0163639486934694,0.181185432642188,0.00467591192026163,0.0320011240384073,0.0264247590530829,0.0170987904663098,0.0303551784602414,0.0291985989891017,0.0601895816277292
Kogod School of Business,Department of Marketing,MKTG,2024,0.00224554892412602,0.390610598362576,0.0825682847004825,0.053941125258843,0.0255606706775406,0.0184931028708062,0.0178325585911346,0.00224554892413089,0.0105089039304391,0.0062697271433661,0.00224554892412256,0.012338180463286,0.176748746981396,0.004651964277518,0.03129404609271,0.0258570902320186,0.016764270859915,0.0296892491539996,0.0313570413892903,0.0587777922422988
Kogod School of Business,Kogod School of Business,KSB,2014,0.00844390635336394,0.261968404485839,0.0757390830875684,0.0102225392441556,0.104964678250168,0.00666503456692557,0.00463532698738632,0.00733536847368994,0.00463532698738432,0.0160695966099636,0.199667998707896,0.0349166928404901,0.023932510985072,0.0140164510402943,0.00561724721606741,0.016507855190035,0.0809430962493668,0.0819480565474794,0.0205314158075476,0.0212394103693061
Kogod School of Business,Kogod School of Business,KSB,2015,0.00738605816745018,0.281855495561859,0.076706558794674,0.00949422919887104,0.101426683455932,0.0124045075088113,0.0041215615680413,0.00643588284201567,0.0041215615680407,0.013957012941785,0.173494469671547,0.0481776142615951,0.017939500819608,0.0126658406071838,0.00504950037737217,0.0218626240800302,0.0695282209354542,0.0753298155842702,0.017645307782167,0.040397554273292
Kogod School of Business,Kogod School of Business,KSB,2016,0.00826948126143936,0.263055594041233,0.0767648905278094,0.00861339554537354,0.0734086192648528,0.0147889770772079,0.00453862800497296,0.00718356660380121,0.00453862800497134,0.0157575630082044,0.191480084731553,0.0495415924872633,0.0222094443542743,0.0148446751531183,0.00560612609251241,0.0167028495326149,0.0781304180495012,0.0790909166892805,0.0200975767810403,0.045376972788976
Kogod School of Business,Kogod School of Business,KSB,2017,0.00846250853245429,0.263874155674304,0.0867092770325112,0.00889850090100044,0.0701797571682355,0.013807024666954,0.00487796324683143,0.0074191787633522,0.00487796324683274,0.0156189748524129,0.186372470907854,0.0453073073531588,0.0247174778940998,0.0147401815140237,0.00582781397045769,0.0145053562604455,0.0845885934828246,0.0751910101301668,0.0206998411126683,0.043324643289412
Kogod School of Business,Kogod School of Business,KSB,2018,0.00647061641377415,0.302060490202364,0.0970538043916837,0.00733323559036594,0.0778375787457336,0.0103135851257046,0.00231580255998412,0.00526130236322359,0.00231580255998637,0.0147488682855966,0.211586592851531,0.0500629438455588,0.0219946662217106,0.013811063304863,0.00341421358164311,0.0137467826514392,0.00231580255998303,0.089844932940508,0.0203946062225998,0.0471173095817466
Kogod School of Business,Kogod School of Business,KSB,2019,0.0067934991761835,0.295657184147213,0.0953637274212507,0.00763694903773994,0.0894800596215144,0.0105510685834044,0.00273101451914437,0.00561105877120074,0.00273101451914658,0.0148877898952988,0.207351342804213,0.0494171082205951,0.0219725700994991,0.0139708250252481,0.00380501640698872,0.0139079728307894,0.00273101451914331,0.0883150531134344,0.0204080669892574,0.0466776642987357
Kogod School of Business,Kogod School of Business,KSB,2020,0.00667267027266064,0.296778293521069,0.09337982362664,0.00759169616422852,0.0875616967952667,0.0109652309403243,0.0026985004994703,0.00551593509387312,0.00269850049947238,0.0246595595485752,0.202628345822271,0.0525824903100462,0.0229805020369909,0.0137458565352198,0.00377234252583668,0.0109669812453984,0.00269850049946905,0.0864220165156237,0.0199912692202338,0.0456897883273313
Kogod School of Business,Kogod School of Business,KSB,2021,0.00667121314289849,0.296823020014258,0.0929030886299181,0.00759023903446637,0.0875602396655044,0.0109637738105621,0.00269704336970815,0.00551447796411097,0.00269704336971046,0.0246581024149826,0.202626888696339,0.0534826270756999,0.0246155861774744,0.0137443994054576,0.00368455364020824,0.0109655241156362,0.00269704336970689,0.0864114499452436,0.0199898120904716,0.0437038740676428
Kogod School of Business,Kogod School of Business,KSB,2022,0.00330917266592803,0.310643333637134,0.101786882387318,0.0110025454680506,0.107530401761441,0.0140769798066683,0.00330917266592889,0.00592321875639968,0.00330917266593186,0.0213087677271344,0.168145775434129,0.0613089140208589,0.0266583355172386,0.0189732165565449,0.0046857021338986,0.0148349337057073,0.00330917266592757,0.057220728731256,0.0163002030025098,0.0463633706899952
Kogod School of Business,Kogod School of Business,KSB,2023,0.00211815428415361,0.315161786974414,0.171431207458933,0.00981152708627439,0.0919000609011748,0.0148025765715133,0.00211815428415463,0.00473220037462468,0.00211815428415773,0.0213703441746597,0.108196367363734,0.08178908494124,0.0254673171354634,0.01778219817477,0.00349468375212396,0.0162180350636,0.00211815428415332,0.0490884559619025,0.0151091846207341,0.0451723523082192
Kogod School of Business,Kogod School of Business,KSB,2024,0.00376391632145551,0.258249040777768,0.140645711052626,0.00743062717737805,0.0790010095524991,0.0294233178631819,0.0113995061804042,0.00461968904856079,0.00922067937679109,0.0352364776536973,0.130565518290442,0.0873682494472249,0.0265230378476837,0.0147660840988203,0.00576920669247656,0.0650248608654748,0.00173043416235527,0.0360519677415959,0.0125856186630833,0.0406250471864814
School of Arts and Sciences,American Studies Program,AMST,2014,0.0643263514633277,0.0123437973669472,0.145099816250914,0.171050662422197,0.0407740836422468,0.00690198812114049,0.0288564096898674,0.109051548569325,0.00690198812112913,0.0345445998836901,0.00690198812113223,0.0069019881211357,0.0226615169588103,0.0242891129799781,0.0420472571562865,0.00690198812112972,0.135957294217442,0.0547749963002225,0.0294324885444668,0.0502801239486113
School of Arts and Sciences,American Studies Program,AMST,2019,0.0429903608097321,0.0140650256328804,0.34581179335994,0.112942606841191,0.0709390861038004,0.00319026328475077,0.00319026328475905,0.20720515048928,0.00319026328474887,0.0432934388318915,0.00319026328475073,0.00319026328475119,0.0278339245620693,0.00319026328476987,0.0031902632847503,0.00319026328474884,0.00319026328474828,0.00319026328477362,0.0514195313401483,0.0515964491815162
School of Arts and Sciences,American Studies Program,AMST,2020,0.0356060406143312,0.0119398572878167,0.283369030882685,0.1762242234183,0.0584731794912959,0.00304232445752844,0.0380604356038635,0.214567892417835,0.0030423244575267,0.0358540135415525,0.00304232445752878,0.00304232445752858,0.0272823342864412,0.00304232445754393,0.00304232445752817,0.00304232445752636,0.00913437646515795,0.0030423244575476,0.0425026346846717,0.0426473856457911
School of Arts and Sciences,American Studies Program,AMST,2021,0.0413189648893058,0.00742341630090789,0.192160042351307,0.137747401680257,0.0343637607345012,0.0022722130833742,0.104594366125039,0.270912150246526,0.00227221308337316,0.0224672325746631,0.025445954665819,0.00227221308337347,0.0237046622406206,0.00329256213281235,0.0413398539460424,0.00227221308337255,0.00983887057564339,0.00616162279965117,0.0449388273689362,0.0252014590344738
School of Arts and Sciences,American Studies Program,AMST,2022,0.0625814013516518,0.00612179048233142,0.152688710770237,0.181351697283583,0.0265964522518619,0.00220687603700719,0.119464571932104,0.253448554182146,0.00220687603700482,0.0175550908503866,0.0197759504194098,0.00220687603700609,0.0175802788358004,0.0121258929474725,0.0311694623303592,0.00220687603700429,0.00527703284777254,0.00516282742137687,0.0465002889801592,0.033772492965326
School of Arts and Sciences,American Studies Program,AMST,2023,0.0588242530264209,0.00570972231334573,0.139210977685404,0.156486069818402,0.0182287480171193,0.00325111377931775,0.127135847036117,0.262861734549736,0.00208355858832091,0.0278688967383879,0.0271314039409491,0.00731907534826925,0.0224339749644226,0.0252023993617149,0.0270381998528815,0.00208355858831835,0.00473024549415286,0.00463179254037038,0.0484731310367115,0.0292952973196383
School of Arts and Sciences,American Studies Program,AMST,2024,0.058824253026421,0.0057097223133466,0.139210977685404,0.156486069818398,0.0182287480171193,0.00325111377931775,0.127135847036117,0.262861734549736,0.00208355858832091,0.0278688967383879,0.0271314039409491,0.00731907534826925,0.0224339749644226,0.0252023993617149,0.0270381998528815,0.00208355858831835,0.00473024549415286,0.00463179254037373,0.0484731310367115,0.0292952973196383
School of Arts and Sciences,Arab World Studies,AWST,2014,0.0170402031826655,0.0170402031826366,0.017040203182664,0.0273322435662709,0.0270979161848834,0.0170402031826563,0.0486098817368558,0.0350260236033453,0.0170402031826349,0.079774155793956,0.0170402031826348,0.0170402031826471,0.017040203182634,0.0170402031826359,0.0170402031826348,0.0170402031826326,0.543596934557706,0.0170402031826349,0.0170402031826368,0.0170402031826341
School of Arts and Sciences,Arab World Studies,AWST,2015,0.0146490683324938,0.014649068332429,0.135665353841347,0.0220005257492973,0.136981256642627,0.014649068332433,0.0371988387283253,0.0274960829187125,0.0146490683324256,0.0594590344834252,0.0146490683324382,0.0146490683324267,0.0146490683324244,0.0146490683324334,0.0146490683324177,0.0146490683324189,0.390761019314608,0.0146490683324689,0.0146490683324206,0.0146490683324273
School of Arts and Sciences,Arab World Studies,AWST,2016,0.0138919615721438,0.0138919615720873,0.108015739190138,0.0196097617852064,0.10903921914669,0.013891961572094,0.0530619765897391,0.0449757798993489,0.013891961572085,0.0487441574673184,0.0138919615720944,0.0138919615720879,0.0226441867799965,0.0503021191968803,0.0337363121728968,0.0138919615720799,0.370951132050826,0.0138919615721189,0.0138919615720813,0.013891961572087
School of Arts and Sciences,Arab World Studies,AWST,2017,0.01389940235594,0.0138994023559048,0.108023179973937,0.0198179889616551,0.108653560279679,0.0138994023558958,0.0540285379282722,0.0424668146978395,0.0138994023559027,0.0504552438790181,0.0138994023559116,0.0138994023558968,0.0232515768567055,0.0508527824883005,0.0328455648449405,0.0138994023558976,0.370610726530563,0.013899402355937,0.0138994023558987,0.0138994023559047
School of Arts and Sciences,Arab World Studies,AWST,2018,0.0777833172875776,0.0025420512625733,0.130056740421515,0.0094840464450741,0.132888477161277,0.00254205126256712,0.120055439370625,0.125983829391648,0.00254205126257219,0.0429910054048365,0.00254205126257713,0.00254205126256871,0.115460374355079,0.0819970374962703,0.0755402233255062,0.0025420512625663,0.0648810479774257,0.00254205126259254,0.00254205126257399,0.00254205126257498
School of Arts and Sciences,Arab World Studies,AWST,2019,0.0777833172875776,0.0025420512625733,0.130056740421515,0.0094840464450741,0.132888477161277,0.00254205126256712,0.120055439370625,0.125983829391648,0.00254205126257219,0.0429910054048365,0.00254205126257713,0.00254205126256871,0.115460374355079,0.0819970374962703,0.0755402233255062,0.0025420512625663,0.0648810479774257,0.00254205126259254,0.00254205126257399,0.00254205126257498
School of Arts and Sciences,Arab World Studies,AWST,2020,0.12453766464077,0.00241996489733175,0.129934654056274,0.00936196007983294,0.132766390796035,0.002419964897325,0.125336789615975,0.0946380262421939,0.0024199648973299,0.0428689190395926,0.0024199648973354,0.00241996489732613,0.107705626775706,0.0903405125497827,0.0472024970383852,0.00241996489732403,0.0735272750894669,0.00241996489734995,0.00241996489733177,0.00241996489733242
School of Arts and Sciences,Arab World Studies,AWST,2021,0.139578136968184,0.00201929080184437,0.104444145088826,0.00741862038823505,0.103399844278614,0.00201929080183864,0.143744154655185,0.125436264894287,0.00201929080184227,0.0334795884680469,0.00201929080184668,0.00201929080183997,0.0839081389294683,0.070401938975973,0.0368501491337743,0.00201929080183784,0.111075284417775,0.00201929080185859,0.0156977251104108,0.0104309730783131
School of Arts and Sciences,Arab World Studies,AWST,2022,0.140717959856305,0.00201578978798966,0.104440644074971,0.00741511937438037,0.103396343264759,0.00201578978798393,0.14374065364133,0.125432763880432,0.00201578978798757,0.0334760874541921,0.00201578978799199,0.00201578978798522,0.0839046379156133,0.0703984379621181,0.0368466481199196,0.0020157897879832,0.107970726064714,0.00201578978800374,0.0187779173909317,0.0093715324844084
School of Arts and Sciences,Arab World Studies,AWST,2023,0.121277069529032,0.00194070164362488,0.174555069793045,0.00599019883342063,0.0328317179662438,0.00194070164362355,0.132207566124664,0.174274474777613,0.00194070164362573,0.0737579399091323,0.00194070164362996,0.00194070164363058,0.0633573377393416,0.0676446986496807,0.0280638453925723,0.00194070164361939,0.0814069038511688,0.0019407016436313,0.01451229734584,0.0165359685828606
School of Arts and Sciences,Arab World Studies,AWST,2024,0.113570320894402,0.00210976383811373,0.161446103668348,0.0764038994410413,0.0306245481359152,0.00210976383811213,0.131535718230604,0.146887958384456,0.00210976383811391,0.0721689840185795,0.0021097638381177,0.0021097638381191,0.0588020433110825,0.0629976259614385,0.0262234349909882,0.00210976383810806,0.0754631812604612,0.00210976383812106,0.0137143137170808,0.0153935211187967
School of Arts and Sciences,Arab World Studies,AWST,,0.0170402031826655,0.0170402031826366,0.017040203182664,0.0273322435662709,0.0270979161848834,0.0170402031826563,0.0486098817368558,0.0350260236033453,0.0170402031826349,0.079774155793956,0.0170402031826348,0.0170402031826471,0.017040203182634,0.0170402031826359,0.0170402031826348,0.0170402031826326,0.543596934557706,0.0170402031826349,0.0170402031826368,0.0170402031826341
School of Arts and Sciences,Department of Anthropology,ANTH,2014,0.0307284680663178,0.00511508059270843,0.0663515755580345,0.051758561784999,0.0831577135702693,0.0140314675838467,0.092190668448418,0.0854820684014073,0.0679261916902042,0.0316366701980914,0.0189568980834749,0.0126869061772615,0.019050157627852,0.0190858045914954,0.01236546388438,0.00511508059270899,0.0825176014808444,0.0785016547543326,0.182658596975746,0.0406833699376077
